lead_id,created_date,channel,campaign,company_segment,industry,employee_count,lead_score,first_response_hours,mql_date,sql_date,opportunity_date,customer_date,expected_arr,status
L10748,2025-12-19,Partner,Campaign 4,Mid-Market,SaaS,150,34,22,2025-12-26,,,,0,MQL
L10749,2025-12-11,Partner,Campaign 4,Enterprise,SaaS,150,27,21,2025-12-17,2025-12-22,2026-01-03,2026-01-24,53000,Customer
L10750,2025-06-24,Paid Search,Campaign 1,SMB,SaaS,150,73,18,,,,,0,Lead
L10751,2025-05-10,Organic Search,Campaign 2,SMB,SaaS,150,89,18,,,,,0,Lead
L10752,2025-10-12,Organic Search,Campaign 2,SMB,SaaS,150,25,23,2025-10-13,,,,0,MQL
L10753,2025-04-10,Partner,Campaign 4,Mid-Market,SaaS,150,30,14,2025-04-19,,,,0,MQL
L10754,2026-03-09,Paid Search,Campaign 1,SMB,SaaS,150,63,24,2026-03-13,2026-03-18,,,0,SQL
L10755,2025-08-02,Paid Social,Campaign 0,Enterprise,SaaS,150,81,23,,,,,0,Lead
L10756,2026-02-01,Paid Search,Campaign 1,SMB,SaaS,150,56,27,2026-02-09,,,,0,MQL
L10757,2025-07-11,Email Nurture,Campaign 5,Enterprise,SaaS,150,76,16,,,,,0,Lead
L10758,2026-01-19,Organic Search,Campaign 2,SMB,SaaS,150,29,12,2026-01-25,2026-02-09,2026-02-19,,11900,Opportunity
L10759,2026-04-04,Organic Search,Campaign 2,SMB,SaaS,150,53,25,2026-04-09,2026-04-24,2026-05-23,,25400,Opportunity
L10760,2025-01-27,Email Nurture,Campaign 5,Mid-Market,SaaS,150,48,16,,,,,0,Lead
L10761,2025-10-20,Email Nurture,Campaign 5,Mid-Market,SaaS,150,39,22,,,,,0,Lead
L10762,2025-12-17,Paid Social,Campaign 0,Mid-Market,SaaS,150,42,47,2025-12-23,2025-12-27,2026-01-18,,11600,Opportunity
L10763,2025-05-18,Webinar,Campaign 3,Mid-Market,SaaS,150,28,19,2025-05-21,,,,0,MQL
L10764,2025-09-04,Paid Social,Campaign 0,Enterprise,SaaS,150,63,52,,,,,0,Lead
L10765,2026-01-02,Organic Search,Campaign 2,Mid-Market,SaaS,150,42,15,2026-01-11,2026-01-20,2026-02-19,2026-03-08,64700,Customer
L10766,2025-05-20,Paid Search,Campaign 1,SMB,SaaS,150,79,12,2025-05-28,2025-06-09,2025-06-29,,27000,Opportunity
L10767,2025-11-19,Paid Search,Campaign 1,Enterprise,SaaS,150,48,20,2025-11-20,,,,0,MQL
L10768,2025-10-29,Paid Social,Campaign 0,SMB,SaaS,150,95,60,2025-10-31,2025-11-04,,,0,SQL
L10769,2025-10-15,Email Nurture,Campaign 5,SMB,SaaS,150,81,30,,,,,0,Lead
L10770,2025-11-24,Email Nurture,Campaign 5,Enterprise,SaaS,150,30,24,,,,,0,Lead
L10771,2025-07-25,Paid Social,Campaign 0,Mid-Market,SaaS,150,80,48,2025-08-01,2025-08-16,2025-08-21,,15000,Opportunity
L10772,2025-11-23,Email Nurture,Campaign 5,Enterprise,SaaS,150,91,22,2025-11-28,,,,0,MQL
L10773,2025-04-13,Partner,Campaign 4,Enterprise,SaaS,150,85,13,2025-04-16,,,,0,MQL
L10774,2025-03-24,Paid Social,Campaign 0,Enterprise,SaaS,150,65,56,2025-04-03,,,,0,MQL
L10775,2025-12-12,Paid Search,Campaign 1,SMB,SaaS,150,20,23,2025-12-17,,,,0,MQL
L10776,2026-01-23,Paid Social,Campaign 0,Mid-Market,SaaS,150,56,55,,,,,0,Lead
L10777,2025-01-20,Webinar,Campaign 3,Enterprise,SaaS,150,80,39,2025-01-25,,,,0,MQL
L10778,2026-02-09,Paid Social,Campaign 0,SMB,SaaS,150,52,58,,,,,0,Lead
L10779,2026-04-23,Organic Search,Campaign 2,SMB,SaaS,150,35,17,2026-04-28,2026-05-11,,,0,SQL
L10780,2025-07-13,Partner,Campaign 4,Enterprise,SaaS,150,91,24,,,,,0,Lead
L10781,2026-06-10,Webinar,Campaign 3,SMB,SaaS,150,79,41,2026-06-17,2026-06-28,,,0,SQL
L10782,2025-08-04,Paid Social,Campaign 0,SMB,SaaS,150,62,56,,,,,0,Lead
L10783,2025-05-11,Partner,Campaign 4,Mid-Market,SaaS,150,86,11,,,,,0,Lead
L10784,2025-05-20,Paid Search,Campaign 1,Enterprise,SaaS,150,94,13,,,,,0,Lead
L10785,2026-01-10,Paid Search,Campaign 1,Enterprise,SaaS,150,62,18,2026-01-16,,,,0,MQL
L10786,2025-12-26,Organic Search,Campaign 2,SMB,SaaS,150,77,26,2025-12-28,2025-12-29,2026-01-23,,54900,Opportunity
L10787,2025-08-06,Partner,Campaign 4,Mid-Market,SaaS,150,56,22,2025-08-13,,,,0,MQL
L10788,2026-03-15,Paid Social,Campaign 0,Mid-Market,SaaS,150,87,47,,,,,0,Lead
L10789,2026-04-05,Webinar,Campaign 3,Mid-Market,SaaS,150,67,23,,,,,0,Lead
L10790,2026-01-05,Paid Social,Campaign 0,Enterprise,SaaS,150,98,56,,,,,0,Lead
L10791,2025-02-07,Paid Search,Campaign 1,Mid-Market,SaaS,150,64,15,,,,,0,Lead
L10792,2026-06-20,Paid Social,Campaign 0,Enterprise,SaaS,150,60,60,2026-06-22,,,,0,MQL
L10793,2026-04-24,Partner,Campaign 4,Enterprise,SaaS,150,88,23,2026-04-30,2026-05-03,2026-05-24,,71100,Opportunity
L10794,2025-10-04,Organic Search,Campaign 2,Mid-Market,SaaS,150,91,16,2025-10-12,,,,0,MQL
L10795,2025-06-07,Paid Social,Campaign 0,Mid-Market,SaaS,150,90,41,,,,,0,Lead
L10796,2025-12-18,Paid Social,Campaign 0,SMB,SaaS,150,91,53,2025-12-19,,,,0,MQL
L10797,2025-10-08,Paid Social,Campaign 0,Enterprise,SaaS,150,77,51,,,,,0,Lead
L10798,2025-02-28,Organic Search,Campaign 2,SMB,SaaS,150,45,14,,,,,0,Lead
L10799,2025-03-01,Organic Search,Campaign 2,Enterprise,SaaS,150,66,11,,,,,0,Lead
L10800,2025-04-26,Paid Search,Campaign 1,SMB,SaaS,150,89,27,2025-04-28,,,,0,MQL
L10801,2025-09-03,Organic Search,Campaign 2,Mid-Market,SaaS,150,72,9,,,,,0,Lead
L10802,2025-01-05,Email Nurture,Campaign 5,Enterprise,SaaS,150,24,36,,,,,0,Lead
L10803,2025-12-25,Paid Social,Campaign 0,Enterprise,SaaS,150,45,32,2025-12-26,,,,0,MQL
L10804,2025-06-25,Paid Search,Campaign 1,SMB,SaaS,150,73,22,2025-06-30,,,,0,MQL
L10805,2025-05-02,Paid Social,Campaign 0,Enterprise,SaaS,150,55,47,2025-05-04,,,,0,MQL
L10806,2026-06-13,Paid Social,Campaign 0,SMB,SaaS,150,70,52,2026-06-20,,,,0,MQL
L10807,2026-04-01,Paid Search,Campaign 1,Enterprise,SaaS,150,87,26,2026-04-07,2026-04-11,2026-05-11,2026-07-02,33100,Customer
L10808,2026-03-14,Partner,Campaign 4,SMB,SaaS,150,71,17,2026-03-20,2026-04-05,2026-04-25,2026-06-07,22200,Customer
L10809,2025-03-23,Partner,Campaign 4,Enterprise,SaaS,150,91,11,,,,,0,Lead
L10810,2025-04-23,Webinar,Campaign 3,Mid-Market,SaaS,150,79,17,,,,,0,Lead
L10811,2026-01-11,Paid Search,Campaign 1,Enterprise,SaaS,150,79,23,2026-01-16,,,,0,MQL
L10812,2025-04-20,Organic Search,Campaign 2,SMB,SaaS,150,65,14,2025-04-29,,,,0,MQL
L10813,2025-11-21,Paid Search,Campaign 1,Mid-Market,SaaS,150,92,11,,,,,0,Lead
L10814,2026-06-16,Organic Search,Campaign 2,Enterprise,SaaS,150,69,11,2026-06-19,2026-07-03,2026-07-22,,15300,Opportunity
L10815,2026-03-04,Organic Search,Campaign 2,Mid-Market,SaaS,150,26,23,2026-03-11,,,,0,MQL
L10816,2026-05-19,Partner,Campaign 4,SMB,SaaS,150,81,19,2026-05-26,2026-05-28,2026-06-27,,12400,Opportunity
L10817,2025-08-30,Partner,Campaign 4,Enterprise,SaaS,150,48,18,2025-09-08,2025-09-12,2025-09-29,2025-11-22,58900,Customer
L10818,2025-01-15,Paid Social,Campaign 0,Enterprise,SaaS,150,52,33,,,,,0,Lead
L10819,2026-01-07,Organic Search,Campaign 2,SMB,SaaS,150,85,19,,,,,0,Lead
L10820,2025-12-22,Paid Social,Campaign 0,Enterprise,SaaS,150,36,33,2026-01-01,,,,0,MQL
L10821,2025-12-10,Organic Search,Campaign 2,Mid-Market,SaaS,150,60,24,2025-12-12,,,,0,MQL
L10822,2025-05-15,Paid Search,Campaign 1,Enterprise,SaaS,150,69,29,,,,,0,Lead
L10823,2025-08-17,Organic Search,Campaign 2,Enterprise,SaaS,150,38,23,,,,,0,Lead
L10824,2025-01-29,Paid Social,Campaign 0,Mid-Market,SaaS,150,84,24,,,,,0,Lead
L10825,2025-08-11,Paid Search,Campaign 1,Enterprise,SaaS,150,22,16,,,,,0,Lead
L10826,2026-01-12,Paid Social,Campaign 0,Enterprise,SaaS,150,50,41,2026-01-20,2026-02-03,2026-02-11,,28400,Opportunity
L10827,2025-04-01,Paid Search,Campaign 1,Mid-Market,SaaS,150,71,28,2025-04-05,,,,0,MQL
L10828,2026-02-27,Paid Social,Campaign 0,Enterprise,SaaS,150,74,52,,,,,0,Lead
L10829,2025-05-16,Paid Social,Campaign 0,Mid-Market,SaaS,150,43,53,,,,,0,Lead
L10830,2026-03-04,Webinar,Campaign 3,Enterprise,SaaS,150,27,36,2026-03-06,,,,0,MQL
L10831,2025-08-22,Paid Social,Campaign 0,SMB,SaaS,150,54,56,2025-08-27,,,,0,MQL
L10832,2025-01-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,83,29,,,,,0,Lead
L10833,2025-04-02,Partner,Campaign 4,Enterprise,SaaS,150,88,9,2025-04-11,,,,0,MQL
L10834,2025-10-30,Paid Social,Campaign 0,SMB,SaaS,150,78,47,,,,,0,Lead
L10835,2026-01-07,Paid Social,Campaign 0,Enterprise,SaaS,150,32,44,2026-01-10,2026-01-21,,,0,SQL
L10836,2026-01-15,Paid Social,Campaign 0,Mid-Market,SaaS,150,22,24,2026-01-16,,,,0,MQL
L10837,2026-02-26,Partner,Campaign 4,Mid-Market,SaaS,150,43,13,2026-03-01,2026-03-16,2026-04-06,,26700,Opportunity
L10838,2026-03-17,Paid Social,Campaign 0,Enterprise,SaaS,150,89,52,,,,,0,Lead
L10839,2025-09-22,Paid Search,Campaign 1,Mid-Market,SaaS,150,81,21,,,,,0,Lead
L10840,2025-03-05,Email Nurture,Campaign 5,Enterprise,SaaS,150,48,26,2025-03-13,,,,0,MQL
L10841,2026-02-28,Paid Social,Campaign 0,Enterprise,SaaS,150,51,22,2026-03-03,2026-03-14,,,0,SQL
L10842,2025-08-19,Email Nurture,Campaign 5,Enterprise,SaaS,150,31,29,,,,,0,Lead
L10843,2025-06-06,Paid Search,Campaign 1,Enterprise,SaaS,150,67,26,,,,,0,Lead
L10844,2026-03-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,55,25,2026-03-29,,,,0,MQL
L10845,2025-12-14,Paid Search,Campaign 1,SMB,SaaS,150,94,23,2025-12-21,,,,0,MQL
L10846,2026-01-17,Webinar,Campaign 3,Mid-Market,SaaS,150,68,37,2026-01-26,,,,0,MQL
L10847,2025-01-20,Paid Search,Campaign 1,Enterprise,SaaS,150,69,22,,,,,0,Lead
L10848,2026-05-15,Webinar,Campaign 3,Enterprise,SaaS,150,97,19,2026-05-18,,,,0,MQL
L10849,2025-01-29,Paid Social,Campaign 0,SMB,SaaS,150,70,33,2025-02-07,,,,0,MQL
L10850,2025-06-13,Paid Social,Campaign 0,Mid-Market,SaaS,150,86,53,,,,,0,Lead
L10851,2025-01-18,Partner,Campaign 4,Enterprise,SaaS,150,76,9,,,,,0,Lead
L10852,2025-08-30,Organic Search,Campaign 2,SMB,SaaS,150,29,10,,,,,0,Lead
L10853,2026-02-02,Paid Search,Campaign 1,SMB,SaaS,150,94,23,2026-02-04,2026-02-17,,,0,SQL
L10854,2025-01-30,Organic Search,Campaign 2,Enterprise,SaaS,150,63,23,,,,,0,Lead
L10855,2025-11-05,Email Nurture,Campaign 5,SMB,SaaS,150,46,35,2025-11-09,,,,0,MQL
L10856,2026-04-13,Organic Search,Campaign 2,SMB,SaaS,150,77,13,2026-04-20,2026-04-30,2026-05-07,,11700,Opportunity
L10857,2026-02-02,Paid Social,Campaign 0,SMB,SaaS,150,93,40,,,,,0,Lead
L10858,2025-11-25,Partner,Campaign 4,Enterprise,SaaS,150,54,10,2025-11-27,2025-12-02,,,0,SQL
L10859,2025-09-22,Email Nurture,Campaign 5,SMB,SaaS,150,89,23,,,,,0,Lead
L10860,2025-10-20,Paid Social,Campaign 0,Mid-Market,SaaS,150,85,27,2025-10-28,,,,0,MQL
L10861,2025-10-02,Webinar,Campaign 3,Mid-Market,SaaS,150,40,27,2025-10-08,,,,0,MQL
L10862,2026-04-28,Paid Social,Campaign 0,SMB,SaaS,150,81,61,,,,,0,Lead
L10863,2026-03-05,Partner,Campaign 4,SMB,SaaS,150,70,9,,,,,0,Lead
L10864,2026-05-30,Email Nurture,Campaign 5,Enterprise,SaaS,150,75,34,2026-06-06,,,,0,MQL
L10865,2025-02-21,Organic Search,Campaign 2,Mid-Market,SaaS,150,59,17,,,,,0,Lead
L10866,2025-02-11,Paid Search,Campaign 1,Enterprise,SaaS,150,89,22,,,,,0,Lead
L10867,2025-04-26,Webinar,Campaign 3,Mid-Market,SaaS,150,60,36,2025-05-06,,,,0,MQL
L10868,2026-04-19,Organic Search,Campaign 2,SMB,SaaS,150,70,17,,,,,0,Lead
L10869,2025-07-22,Paid Social,Campaign 0,Enterprise,SaaS,150,54,53,2025-07-26,,,,0,MQL
L10870,2025-06-07,Paid Social,Campaign 0,Enterprise,SaaS,150,72,49,,,,,0,Lead
L10871,2025-01-31,Paid Search,Campaign 1,SMB,SaaS,150,43,11,2025-02-03,,,,0,MQL
L10872,2025-11-15,Email Nurture,Campaign 5,Enterprise,SaaS,150,54,35,,,,,0,Lead
L10873,2025-08-26,Paid Social,Campaign 0,Enterprise,SaaS,150,76,38,2025-08-31,2025-09-06,2025-09-14,,74100,Opportunity
L10874,2026-03-01,Webinar,Campaign 3,Mid-Market,SaaS,150,46,40,2026-03-11,2026-03-17,,,0,SQL
L10875,2026-04-30,Paid Search,Campaign 1,Enterprise,SaaS,150,63,20,,,,,0,Lead
L10876,2026-04-13,Paid Social,Campaign 0,SMB,SaaS,150,58,47,,,,,0,Lead
L10877,2025-12-10,Email Nurture,Campaign 5,Enterprise,SaaS,150,47,29,,,,,0,Lead
L10878,2025-11-16,Organic Search,Campaign 2,Enterprise,SaaS,150,84,13,,,,,0,Lead
L10879,2025-08-30,Paid Search,Campaign 1,Mid-Market,SaaS,150,77,25,,,,,0,Lead
L10880,2026-05-24,Organic Search,Campaign 2,Mid-Market,SaaS,150,28,20,2026-06-02,2026-06-04,2026-06-16,,31900,Opportunity
L10881,2025-07-12,Email Nurture,Campaign 5,Mid-Market,SaaS,150,84,28,,,,,0,Lead
L10882,2025-06-01,Paid Search,Campaign 1,Enterprise,SaaS,150,78,30,2025-06-08,2025-06-15,,,0,SQL
L10883,2026-02-27,Paid Search,Campaign 1,SMB,SaaS,150,50,18,,,,,0,Lead
L10884,2026-03-08,Partner,Campaign 4,Mid-Market,SaaS,150,76,21,2026-03-12,,,,0,MQL
L10885,2025-02-19,Paid Search,Campaign 1,SMB,SaaS,150,92,12,,,,,0,Lead
L10886,2025-12-24,Paid Social,Campaign 0,Enterprise,SaaS,150,32,46,2025-12-31,,,,0,MQL
L10887,2026-01-30,Organic Search,Campaign 2,Enterprise,SaaS,150,46,14,,,,,0,Lead
L10888,2025-09-01,Paid Social,Campaign 0,Mid-Market,SaaS,150,21,46,2025-09-05,2025-09-16,,,0,SQL
L10889,2025-06-27,Paid Social,Campaign 0,Enterprise,SaaS,150,87,53,,,,,0,Lead
L10890,2025-01-26,Paid Social,Campaign 0,Enterprise,SaaS,150,47,37,2025-01-29,,,,0,MQL
L10891,2025-12-07,Paid Social,Campaign 0,Enterprise,SaaS,150,43,24,2025-12-16,2025-12-24,2026-01-07,,64300,Opportunity
L10892,2025-12-29,Email Nurture,Campaign 5,Enterprise,SaaS,150,48,22,,,,,0,Lead
L10893,2025-01-01,Email Nurture,Campaign 5,Enterprise,SaaS,150,55,34,2025-01-04,,,,0,MQL
L10894,2025-06-29,Paid Search,Campaign 1,Mid-Market,SaaS,150,45,23,2025-07-09,2025-07-25,2025-08-21,,55200,Opportunity
L10895,2026-06-11,Organic Search,Campaign 2,Mid-Market,SaaS,150,69,22,,,,,0,Lead
L10896,2025-02-17,Organic Search,Campaign 2,Mid-Market,SaaS,150,38,14,,,,,0,Lead
L10897,2025-10-22,Email Nurture,Campaign 5,Mid-Market,SaaS,150,20,14,,,,,0,Lead
L10898,2025-05-15,Paid Search,Campaign 1,Mid-Market,SaaS,150,92,10,2025-05-16,,,,0,MQL
L10899,2025-08-13,Organic Search,Campaign 2,SMB,SaaS,150,79,22,,,,,0,Lead
L10900,2025-10-02,Paid Search,Campaign 1,Enterprise,SaaS,150,51,27,,,,,0,Lead
L10901,2026-01-30,Paid Search,Campaign 1,Enterprise,SaaS,150,44,18,2026-02-04,,,,0,MQL
L10902,2025-06-19,Paid Social,Campaign 0,Enterprise,SaaS,150,59,30,,,,,0,Lead
L10903,2025-05-04,Paid Social,Campaign 0,Mid-Market,SaaS,150,22,57,2025-05-10,,,,0,MQL
L10904,2026-03-04,Partner,Campaign 4,SMB,SaaS,150,86,17,2026-03-07,,,,0,MQL
L10905,2025-10-10,Organic Search,Campaign 2,Mid-Market,SaaS,150,28,18,,,,,0,Lead
L10906,2025-02-23,Webinar,Campaign 3,SMB,SaaS,150,20,29,2025-02-27,,,,0,MQL
L10907,2025-11-29,Organic Search,Campaign 2,SMB,SaaS,150,43,26,2025-12-08,,,,0,MQL
L10908,2026-01-03,Paid Social,Campaign 0,Mid-Market,SaaS,150,29,30,,,,,0,Lead
L10909,2026-04-21,Paid Social,Campaign 0,Enterprise,SaaS,150,83,27,,,,,0,Lead
L10910,2025-02-06,Organic Search,Campaign 2,SMB,SaaS,150,29,25,2025-02-11,2025-02-23,2025-03-15,2025-04-08,24600,Customer
L10911,2026-01-18,Paid Social,Campaign 0,Mid-Market,SaaS,150,51,38,2026-01-22,,,,0,MQL
L10912,2025-11-14,Organic Search,Campaign 2,Mid-Market,SaaS,150,96,14,,,,,0,Lead
L10913,2026-06-27,Paid Social,Campaign 0,Enterprise,SaaS,150,68,53,2026-07-01,2026-07-17,,,0,SQL
L10914,2025-11-26,Email Nurture,Campaign 5,Mid-Market,SaaS,150,95,15,2025-12-06,2025-12-18,,,0,SQL
L10915,2025-09-24,Paid Social,Campaign 0,Mid-Market,SaaS,150,29,26,2025-10-03,,,,0,MQL
L10916,2026-04-28,Email Nurture,Campaign 5,Mid-Market,SaaS,150,53,29,2026-04-29,2026-05-01,,,0,SQL
L10917,2025-04-21,Paid Social,Campaign 0,SMB,SaaS,150,47,50,,,,,0,Lead
L10918,2025-08-05,Paid Social,Campaign 0,Mid-Market,SaaS,150,24,21,,,,,0,Lead
L10919,2025-06-21,Partner,Campaign 4,SMB,SaaS,150,58,10,,,,,0,Lead
L10920,2025-03-07,Organic Search,Campaign 2,Enterprise,SaaS,150,86,21,2025-03-15,,,,0,MQL
L10921,2025-07-07,Webinar,Campaign 3,Enterprise,SaaS,150,92,18,2025-07-16,,,,0,MQL
L10922,2025-10-25,Paid Social,Campaign 0,SMB,SaaS,150,57,32,,,,,0,Lead
L10923,2025-05-18,Paid Social,Campaign 0,Enterprise,SaaS,150,26,36,,,,,0,Lead
L10924,2026-05-30,Partner,Campaign 4,Mid-Market,SaaS,150,39,16,2026-06-05,2026-06-12,2026-07-04,,12100,Opportunity
L10925,2025-04-28,Paid Social,Campaign 0,Mid-Market,SaaS,150,27,61,,,,,0,Lead
L10926,2025-04-22,Email Nurture,Campaign 5,Mid-Market,SaaS,150,65,30,2025-04-28,,,,0,MQL
L10927,2026-05-28,Paid Social,Campaign 0,Mid-Market,SaaS,150,77,41,2026-05-30,,,,0,MQL
L10928,2025-11-19,Partner,Campaign 4,Enterprise,SaaS,150,37,18,2025-11-23,,,,0,MQL
L10929,2025-01-21,Paid Social,Campaign 0,SMB,SaaS,150,97,37,,,,,0,Lead
L10930,2026-02-08,Partner,Campaign 4,Mid-Market,SaaS,150,93,21,2026-02-09,2026-02-23,2026-03-15,,55000,Opportunity
L10931,2026-04-23,Paid Social,Campaign 0,Enterprise,SaaS,150,54,28,,,,,0,Lead
L10932,2025-11-16,Webinar,Campaign 3,Mid-Market,SaaS,150,33,23,2025-11-20,,,,0,MQL
L10933,2025-12-25,Paid Social,Campaign 0,Mid-Market,SaaS,150,34,24,2025-12-30,,,,0,MQL
L10934,2026-05-19,Partner,Campaign 4,SMB,SaaS,150,33,18,2026-05-22,2026-05-30,,,0,SQL
L10935,2025-03-21,Paid Social,Campaign 0,SMB,SaaS,150,96,44,2025-03-22,,,,0,MQL
L10936,2026-01-09,Organic Search,Campaign 2,Enterprise,SaaS,150,93,9,2026-01-14,,,,0,MQL
L10937,2025-11-23,Paid Search,Campaign 1,Mid-Market,SaaS,150,56,17,2025-12-02,,,,0,MQL
L10938,2025-11-26,Organic Search,Campaign 2,Enterprise,SaaS,150,97,25,2025-11-30,2025-12-16,,,0,SQL
L10939,2025-07-09,Webinar,Campaign 3,SMB,SaaS,150,29,23,2025-07-14,,,,0,MQL
L10940,2025-10-09,Organic Search,Campaign 2,Mid-Market,SaaS,150,48,23,,,,,0,Lead
L10941,2026-03-08,Partner,Campaign 4,Enterprise,SaaS,150,69,16,,,,,0,Lead
L10942,2026-04-23,Organic Search,Campaign 2,SMB,SaaS,150,62,10,2026-04-27,,,,0,MQL
L10943,2025-12-06,Partner,Campaign 4,Enterprise,SaaS,150,85,11,2025-12-08,2025-12-18,2026-01-03,,49000,Opportunity
L10944,2026-04-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,39,30,2026-04-24,,,,0,MQL
L10945,2026-01-31,Email Nurture,Campaign 5,Mid-Market,SaaS,150,93,31,2026-02-03,,,,0,MQL
L10946,2026-06-20,Email Nurture,Campaign 5,SMB,SaaS,150,25,34,,,,,0,Lead
L10947,2025-03-11,Organic Search,Campaign 2,Mid-Market,SaaS,150,75,16,2025-03-17,2025-03-18,2025-04-12,,36400,Opportunity
L10948,2025-02-23,Organic Search,Campaign 2,SMB,SaaS,150,82,19,2025-02-24,2025-03-12,2025-04-09,,75800,Opportunity
L10949,2026-06-09,Paid Social,Campaign 0,Mid-Market,SaaS,150,94,32,,,,,0,Lead
L10950,2025-01-25,Paid Social,Campaign 0,Enterprise,SaaS,150,35,27,,,,,0,Lead
L10951,2026-04-29,Paid Social,Campaign 0,Mid-Market,SaaS,150,44,53,2026-05-02,,,,0,MQL
L10952,2025-03-08,Organic Search,Campaign 2,Mid-Market,SaaS,150,49,13,2025-03-10,,,,0,MQL
L10953,2025-01-30,Paid Search,Campaign 1,Enterprise,SaaS,150,80,19,2025-02-08,,,,0,MQL
L10954,2025-01-30,Paid Search,Campaign 1,Enterprise,SaaS,150,44,18,2025-02-09,2025-02-11,2025-02-18,,12400,Opportunity
L10955,2025-12-22,Paid Social,Campaign 0,Mid-Market,SaaS,150,57,47,,,,,0,Lead
L10956,2025-11-07,Partner,Campaign 4,Enterprise,SaaS,150,47,8,2025-11-16,,,,0,MQL
L10957,2025-07-11,Partner,Campaign 4,Enterprise,SaaS,150,84,23,2025-07-20,,,,0,MQL
L10958,2025-03-31,Organic Search,Campaign 2,Enterprise,SaaS,150,94,19,2025-04-09,2025-04-21,2025-05-01,2025-05-30,28000,Customer
L10959,2025-11-21,Paid Social,Campaign 0,Enterprise,SaaS,150,87,40,2025-11-29,,,,0,MQL
L10960,2025-05-10,Webinar,Campaign 3,Enterprise,SaaS,150,84,28,2025-05-18,2025-05-25,2025-06-14,,35700,Opportunity
L10961,2026-02-05,Paid Social,Campaign 0,SMB,SaaS,150,70,41,,,,,0,Lead
L10962,2025-08-28,Paid Search,Campaign 1,SMB,SaaS,150,46,28,,,,,0,Lead
L10963,2025-09-03,Paid Search,Campaign 1,Mid-Market,SaaS,150,46,12,,,,,0,Lead
L10964,2026-03-04,Paid Social,Campaign 0,Mid-Market,SaaS,150,73,52,,,,,0,Lead
L10965,2026-04-16,Paid Search,Campaign 1,SMB,SaaS,150,41,26,2026-04-24,,,,0,MQL
L10966,2025-12-12,Email Nurture,Campaign 5,Enterprise,SaaS,150,22,15,2025-12-19,2025-12-25,,,0,SQL
L10967,2026-06-21,Paid Social,Campaign 0,SMB,SaaS,150,58,42,,,,,0,Lead
L10968,2026-06-06,Paid Social,Campaign 0,Enterprise,SaaS,150,65,51,2026-06-13,,,,0,MQL
L10969,2025-12-05,Paid Social,Campaign 0,SMB,SaaS,150,33,53,,,,,0,Lead
L10970,2025-07-02,Paid Social,Campaign 0,SMB,SaaS,150,32,40,,,,,0,Lead
L10971,2026-03-30,Paid Search,Campaign 1,Mid-Market,SaaS,150,45,20,,,,,0,Lead
L10972,2025-07-02,Paid Social,Campaign 0,Enterprise,SaaS,150,39,26,2025-07-08,2025-07-24,,,0,SQL
L10973,2025-05-01,Paid Social,Campaign 0,SMB,SaaS,150,95,43,,,,,0,Lead
L10974,2026-03-19,Paid Search,Campaign 1,Mid-Market,SaaS,150,82,19,2026-03-27,,,,0,MQL
L10975,2025-04-10,Paid Search,Campaign 1,Mid-Market,SaaS,150,39,14,,,,,0,Lead
L10976,2025-06-05,Email Nurture,Campaign 5,Mid-Market,SaaS,150,49,29,2025-06-07,,,,0,MQL
L10977,2025-05-09,Paid Social,Campaign 0,Enterprise,SaaS,150,90,55,2025-05-16,,,,0,MQL
L10978,2025-12-30,Paid Social,Campaign 0,Enterprise,SaaS,150,89,56,,,,,0,Lead
L10979,2026-05-17,Paid Search,Campaign 1,Enterprise,SaaS,150,76,14,,,,,0,Lead
L10980,2026-06-14,Organic Search,Campaign 2,SMB,SaaS,150,98,19,2026-06-15,2026-06-20,,,0,SQL
L10981,2025-10-14,Organic Search,Campaign 2,SMB,SaaS,150,57,19,,,,,0,Lead
L10982,2026-05-10,Email Nurture,Campaign 5,Mid-Market,SaaS,150,60,25,,,,,0,Lead
L10983,2025-09-01,Paid Social,Campaign 0,Mid-Market,SaaS,150,61,46,2025-09-04,,,,0,MQL
L10984,2025-03-08,Paid Social,Campaign 0,Enterprise,SaaS,150,44,23,2025-03-16,2025-03-24,2025-04-11,,14700,Opportunity
L10985,2026-02-06,Organic Search,Campaign 2,SMB,SaaS,150,66,18,2026-02-14,,,,0,MQL
L10986,2026-06-08,Paid Social,Campaign 0,Mid-Market,SaaS,150,78,28,,,,,0,Lead
L10987,2025-08-07,Paid Social,Campaign 0,SMB,SaaS,150,39,30,2025-08-14,,,,0,MQL
L10988,2025-01-16,Webinar,Campaign 3,SMB,SaaS,150,30,36,2025-01-22,,,,0,MQL
L10989,2025-09-18,Paid Social,Campaign 0,Enterprise,SaaS,150,45,58,,,,,0,Lead
L10990,2025-10-18,Paid Search,Campaign 1,Enterprise,SaaS,150,46,25,2025-10-23,2025-11-03,,,0,SQL
L10991,2026-04-10,Email Nurture,Campaign 5,Mid-Market,SaaS,150,25,34,,,,,0,Lead
L10992,2026-02-13,Paid Social,Campaign 0,Mid-Market,SaaS,150,50,38,2026-02-21,,,,0,MQL
L10993,2025-11-27,Paid Search,Campaign 1,Enterprise,SaaS,150,26,27,2025-12-04,,,,0,MQL
